NombreMunicipio,CodigoMunicipio,Ubicación,NombreRegion,CodigoRegion,Anio,CausaMortalidad,TipoPoblacionObjetivo,NumeroPoblacionObjetivo,NumeroCasos
Buriticá,05113,POINT (-75.907102 6.719872),OCCIDENTE,6,2016,Suicidios,Poblacion total,9157,1
Cáceres,05120,POINT (-75.347874 7.582281),BAJO CAUCA,2,2016,Suicidios,Poblacion total,28134,1
Caicedo,05125,POINT (-75.982545 6.406072),OCCIDENTE,6,2016,Suicidios,Poblacion total,8185,0
Caldas,05129,POINT (-75.635534 6.09199),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,76766,5
Campamento,05134,POINT (-75.29634 6.979113),NORTE,5,2016,Suicidios,Poblacion total,9250,2
Cañasgordas,05138,POINT (-76.025603 6.749957),OCCIDENTE,6,2016,Suicidios,Poblacion total,15670,0
Caracolí,05142,POINT (-74.756712 6.410876),MAGDALENA MEDIO,3,2016,Suicidios,Poblacion total,4736,1
Caramanta,05145,POINT (-75.644483 5.548681),SUROESTE,8,2016,Suicidios,Poblacion total,4952,0
Carepa,05147,POINT (-76.655568 7.755937),URABA,9,2016,Suicidios,Poblacion total,45489,2
Carolina,05150,POINT (-75.281494 6.723626),NORTE,5,2016,Suicidios,Poblacion total,3900,0
Caucasia,05154,POINT (-75.197397 7.989436),BAJO CAUCA,2,2016,Suicidios,Poblacion total,86492,3
Chigorodó,05172,POINT (-76.685044 7.672652),URABA,9,2016,Suicidios,Poblacion total,54908,4
Cisneros,05190,POINT (-75.087684 6.538526),NORDESTE,4,2016,Suicidios,Poblacion total,9617,1
Ciudad Bolívar,05101,POINT (-76.020994 5.850015),SUROESTE,8,2016,Suicidios,Poblacion total,25996,2
Cocorná,05197,POINT (-75.185273 6.057769),ORIENTE,7,2016,Suicidios,Poblacion total,15873,2
Concepción,05206,POINT (-75.259425 6.394975),ORIENTE,7,2016,Suicidios,Poblacion total,4850,0
Concordia,05209,POINT (-75.907256 6.046154),SUROESTE,8,2016,Suicidios,Poblacion total,21153,2
Copacabana,05212,POINT (-75.508181 6.346097),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,74957,5
Dabeiba,05234,POINT (-76.266682 7.001567),OCCIDENTE,6,2016,Suicidios,Poblacion total,22673,1
Donmatías,05237,POINT (-75.394608 6.486305),NORTE,5,2016,Suicidios,Poblacion total,18332,1
Ebéjico,05240,POINT (-75.768514 6.326468),OCCIDENTE,6,2016,Suicidios,Poblacion total,12227,0
El Bagre,05250,POINT (-74.812977 7.60005),BAJO CAUCA,2,2016,Suicidios,Poblacion total,49488,2
El Carmen de Viboral,05148,POINT (-75.335351 6.083283),ORIENTE,7,2016,Suicidios,Poblacion total,57208,5
El Peñol,05541,POINT (-75.161743 6.234274),ORIENTE,7,2016,Suicidios,Poblacion total,20351,2
El Retiro,05607,POINT (-75.502683 6.057336),ORIENTE,7,2016,Suicidios,Poblacion total,22486,3
El Santuario,05697,POINT (-75.265676 6.139528),ORIENTE,7,2016,Suicidios,Poblacion total,34347,4
Entrerríos,05264,POINT (-75.517037 6.567385),NORTE,5,2016,Suicidios,Poblacion total,10830,0
Envigado,05266,POINT (-75.587333 6.16996),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,218805,17
Fredonia,05282,POINT (-75.671749 5.927145),SUROESTE,8,2016,Suicidios,Poblacion total,24143,2
Frontino,05284,POINT (-76.128568 6.77975),OCCIDENTE,6,2016,Suicidios,Poblacion total,20813,2
Giraldo,05306,POINT (-75.953365 6.680421),OCCIDENTE,6,2016,Suicidios,Poblacion total,5396,0
Girardota,05308,POINT (-75.446101 6.377536),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,49613,3
Gómez Plata,05310,POINT (-75.219375 6.681523),NORTE,5,2016,Suicidios,Poblacion total,9662,1
Granada,05313,POINT (-75.18443 6.14432),ORIENTE,7,2016,Suicidios,Poblacion total,10654,0
Guadalupe,05315,POINT (-75.240458 6.814987),NORTE,5,2016,Suicidios,Poblacion total,6464,0
Guarne,05318,POINT (-75.442619 6.279958),ORIENTE,7,2016,Suicidios,Poblacion total,52793,4
Guatapé,05321,POINT (-75.161723 6.234276),ORIENTE,7,2016,Suicidios,Poblacion total,8068,1
Heliconia,05347,POINT (-75.733349 6.207128),OCCIDENTE,6,2016,Suicidios,Poblacion total,5562,0
Hispania,05353,POINT (-75.907416 5.799621),SUROESTE,8,2016,Suicidios,Poblacion total,5418,0
Itagüí,05360,POINT (-75.609585 6.172619),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,266257,15
Ituango,05361,POINT (-75.764081 7.172568),NORTE,5,2016,Suicidios,Poblacion total,26625,1
Jardín,05364,POINT (-75.819483 5.599097),SUROESTE,8,2016,Suicidios,Poblacion total,14357,0
Jericó,05368,POINT (-75.786118 5.791557),SUROESTE,8,2016,Suicidios,Poblacion total,13697,0
La Ceja,05376,POINT (-75.431681 6.030682),ORIENTE,7,2016,Suicidios,Poblacion total,62185,4
La Estrella,05380,POINT (-75.643382 6.157644),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,68483,7
La Pintada,05390,POINT (-75.606525 5.747143),SUROESTE,8,2016,Suicidios,Poblacion total,8343,0
La Unión,05400,POINT (-75.361241 5.973832),ORIENTE,7,2016,Suicidios,Poblacion total,20784,0
Liborina,05411,POINT (-75.811313 6.67786),OCCIDENTE,6,2016,Suicidios,Poblacion total,10094,1
Maceo,05425,POINT (-74.673429 6.530691),MAGDALENA MEDIO,3,2016,Suicidios,Poblacion total,8277,0
Marinilla,05440,POINT (-75.334772 6.173718),ORIENTE,7,2016,Suicidios,Poblacion total,62194,2
Medellín,05001,POINT (-75.564739 6.253104),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,2351077,164
Montebello,05467,POINT (-75.524621 5.945694),SUROESTE,8,2016,Suicidios,Poblacion total,6786,0
Murindó,05475,POINT (-76.82131 6.981328),URABA,9,2016,Suicidios,Poblacion total,4696,0
Mutatá,05480,POINT (-76.436928 7.245319),URABA,9,2016,Suicidios,Poblacion total,13625,2
Nariño,05483,POINT (-75.176323 5.609727),ORIENTE,7,2016,Suicidios,Poblacion total,10501,1
Nechí,05495,POINT (-74.775013 8.095003),BAJO CAUCA,2,2016,Suicidios,Poblacion total,24697,0
Necoclí,05490,POINT (-76.786829 8.424299),URABA,9,2016,Suicidios,Poblacion total,41016,0
Olaya,05501,POINT (-75.81238 6.628142),OCCIDENTE,6,2016,Suicidios,Poblacion total,3092,1
Peque,05543,POINT (-75.908927 7.021696),OCCIDENTE,6,2016,Suicidios,Poblacion total,7991,0
Pueblorrico,05576,POINT (-75.841914 5.790844),SUROESTE,8,2016,Suicidios,Poblacion total,8739,0
Puerto Berrío,05579,POINT (-74.402022 6.490753),MAGDALENA MEDIO,3,2016,Suicidios,Poblacion total,38302,1
Puerto Nare,05585,POINT (-74.581675 6.187952),MAGDALENA MEDIO,3,2016,Suicidios,Poblacion total,14370,1
Puerto Triunfo,05591,POINT (-74.640079 5.87335),MAGDALENA MEDIO,3,2016,Suicidios,Poblacion total,17294,0
Remedios,05604,POINT (-74.69368 7.02808),NORDESTE,4,2016,Suicidios,Poblacion total,27530,4
Rionegro,05615,POINT (-75.373872 6.153548),ORIENTE,7,2016,Suicidios,Poblacion total,129753,6
Sabanalarga,05628,POINT (-75.818245 6.850482),OCCIDENTE,6,2016,Suicidios,Poblacion total,8881,2
Sabaneta,05631,POINT (-75.615491 6.15156),VALLE DE ABURRA,1,2016,Suicidios,Poblacion total,77966,4
Salgar,05642,POINT (-75.979184 5.963438),SUROESTE,8,2016,Suicidios,Poblacion total,18341,2
San Andrés de Cuerquia,05647,POINT (-75.67649 6.914739),NORTE,5,2016,Suicidios,Poblacion total,7270,1
San Carlos,05649,POINT (-74.992086 6.188726),ORIENTE,7,2016,Suicidios,Poblacion total,16739,0
San Francisco,05652,POINT (-75.102069 5.964854),ORIENTE,7,2016,Suicidios,Poblacion total,5649,1
San Jerónimo,05656,POINT (-75.72792 6.442677),OCCIDENTE,6,2016,Suicidios,Poblacion total,14912,1
San José de La Montaña,05658,POINT (-75.683472 6.848958),NORTE,5,2016,Suicidios,Poblacion total,3576,0
San Juan de Urabá,05659,POINT (-76.524538 8.766496),URABA,9,2016,Suicidios,Poblacion total,19332,0
San Luis,05660,POINT (-74.994436 6.042772),ORIENTE,7,2016,Suicidios,Poblacion total,12993,2
San Pedro de Los Milagros,05664,POINT (-75.555959 6.461815),NORTE,5,2016,Suicidios,Poblacion total,21226,3
San Pedro de Urabá,05665,POINT (-76.382921 8.277916),URABA,9,2016,Suicidios,Poblacion total,30106,1
San Rafael,05667,POINT (-75.028257 6.295426),ORIENTE,7,2016,Suicidios,Poblacion total,15721,5
San Roque,05670,POINT (-75.019485 6.485044),NORDESTE,4,2016,Suicidios,Poblacion total,21217,2
San Vicente,05674,POINT (-75.331782 6.282678),ORIENTE,7,2016,Suicidios,Poblacion total,21860,0
Santa Bárbara,05679,POINT (-75.568167 5.874215),SUROESTE,8,2016,Suicidios,Poblacion total,26671,2
Santa Fe de Antioquia,05042,POINT (-75.827742 6.556455),OCCIDENTE,6,2016,Suicidios,Poblacion total,25462,3
Santa Rosa de Osos,05686,POINT (-75.460696 6.648965),NORTE,5,2016,Suicidios,Poblacion total,35308,4
Santo Domingo,05690,POINT (-75.164398 6.471292),NORDESTE,4,2016,Suicidios,Poblacion total,12535,0
Segovia,05736,POINT (-75.164407 6.471289),NORDESTE,4,2016,Suicidios,Poblacion total,36605,3
Sonsón,05756,POINT (-75.31098 5.709254),ORIENTE,7,2016,Suicidios,Poblacion total,36242,1
Sopetrán,05761,POINT (-75.742487 6.500955),OCCIDENTE,6,2016,Suicidios,Poblacion total,14882,1
Támesis,05789,POINT (-75.712508 5.662788),SUROESTE,8,2016,Suicidios,Poblacion total,16441,3
Tarazá,05790,POINT (-75.39983 7.58049),BAJO CAUCA,2,2016,Suicidios,Poblacion total,25973,3
Tarso,05792,POINT (-75.82213 5.865469),SUROESTE,8,2016,Suicidios,Poblacion total,6141,0
Titiribí,05809,POINT (-75.793717 6.063419),SUROESTE,8,2016,Suicidios,Poblacion total,10992,0
Toledo,05819,POINT (-75.691555 7.01096),NORTE,5,2016,Suicidios,Poblacion total,5049,0
Turbo,05837,POINT (-76.728476 8.095151),URABA,9,2016,Suicidios,Poblacion total,120238,4
Uramita,05842,POINT (-76.266639 7.001396),OCCIDENTE,6,2016,Suicidios,Poblacion total,6957,0
Urrao,05847,POINT (-76.134557 6.317018),SUROESTE,8,2016,Suicidios,Poblacion total,29631,1
Valdivia,05854,POINT (-75.391627 7.292119),NORTE,5,2016,Suicidios,Poblacion total,13683,1
Valparaíso,05856,POINT (-75.62448 5.616356),SUROESTE,8,2016,Suicidios,Poblacion total,6747,0
Vegachí,05858,POINT (-74.798745 6.77151),NORDESTE,4,2016,Suicidios,Poblacion total,11757,0
Venecia,05861,POINT (-75.733897 5.963555),SUROESTE,8,2016,Suicidios,Poblacion total,11634,0
Vigía del Fuerte,05873,POINT (-76.896085 6.589081),URABA,9,2016,Suicidios,Poblacion total,8842,0
Yalí,05885,POINT (-74.842107 6.675328),NORDESTE,4,2016,Suicidios,Poblacion total,7618,0
Yarumal,05887,POINT (-75.416733 6.963321),NORTE,5,2016,Suicidios,Poblacion total,40691,5
Yolombó,05890,POINT (-75.01183 6.59926),NORDESTE,4,2016,Suicidios,Poblacion total,22278,0
Yondó,05893,POINT (-73.909599 7.007398),MAGDALENA MEDIO,3,2016,Suicidios,Poblacion total,18204,2
Zaragoza,05895,POINT (-74.868261 7.492548),BAJO CAUCA,2,2016,Suicidios,Poblacion total,24233,1
Abejorral,05002,POINT (-75.427045 5.79145),ORIENTE,7,2017,Suicidios,Poblacion total,20437,1
Abriaquí,05004,POINT (-76.064563 6.63197),OCCIDENTE,6,2017,Suicidios,Poblacion total,2652,0
Alejandría,05021,POINT (-75.141258 6.376923),ORIENTE,7,2017,Suicidios,Poblacion total,4600,0
Amagá,05030,POINT (-75.703216 6.04063),SUROESTE,8,2017,Suicidios,Poblacion total,29663,1
Amalfi,05031,POINT (-75.075028 6.907385),NORDESTE,4,2017,Suicidios,Poblacion total,25518,1
Andes,05034,POINT (-75.877699 5.655629),SUROESTE,8,2017,Suicidios,Poblacion total,42817,1
Angelópolis,05036,POINT (-75.710262 6.111531),SUROESTE,8,2017,Suicidios,Poblacion total,5745,0
Angostura,05038,POINT (-75.334973 6.885789),NORTE,5,2017,Suicidios,Poblacion total,11396,1
Anorí,05040,POINT (-75.145827 7.073577),NORDESTE,4,2017,Suicidios,Poblacion total,17991,3
Anzá,05044,POINT (-75.854027 6.303405),OCCIDENTE,6,2017,Suicidios,Poblacion total,6970,0
Apartadó,05045,POINT (-76.630692 7.887047),URABA,9,2017,Suicidios,Poblacion total,118064,3
Arboletes,05051,POINT (-76.427353 8.852936),URABA,9,2017,Suicidios,Poblacion total,29045,0
Argelia,05055,POINT (-75.142821 5.731236),ORIENTE,7,2017,Suicidios,Poblacion total,7771,0
Armenia,05059,POINT (-75.787666 6.156497),OCCIDENTE,6,2017,Suicidios,Poblacion total,5189,0
Barbosa,05079,POINT (-75.331286 6.437248),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,51049,0
Bello,05088,POINT (-75.558281 6.334985),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,510031,25
Belmira,05086,POINT (-75.667252 6.606713),NORTE,5,2017,Suicidios,Poblacion total,5952,0
Betania,05091,POINT (-75.976261 5.745292),SUROESTE,8,2017,Suicidios,Poblacion total,10377,0
Betulia,05093,POINT (-75.984594 6.113454),SUROESTE,8,2017,Suicidios,Poblacion total,15494,1
Briceño,05107,POINT (-75.551532 7.110465),NORTE,5,2017,Suicidios,Poblacion total,8053,1
Buriticá,05113,POINT (-75.907102 6.719872),OCCIDENTE,6,2017,Suicidios,Poblacion total,9212,0
Cáceres,05120,POINT (-75.347874 7.582281),BAJO CAUCA,2,2017,Suicidios,Poblacion total,28551,0
Caicedo,05125,POINT (-75.982545 6.406072),OCCIDENTE,6,2017,Suicidios,Poblacion total,8220,2
Caldas,05129,POINT (-75.635534 6.09199),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,78000,0
Campamento,05134,POINT (-75.29634 6.979113),NORTE,5,2017,Suicidios,Poblacion total,9196,4
Cañasgordas,05138,POINT (-76.025603 6.749957),OCCIDENTE,6,2017,Suicidios,Poblacion total,15566,0
Caracolí,05142,POINT (-74.756712 6.410876),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,4539,0
Caramanta,05145,POINT (-75.644483 5.548681),SUROESTE,8,2017,Suicidios,Poblacion total,4789,0
Carepa,05147,POINT (-76.655568 7.755937),URABA,9,2017,Suicidios,Poblacion total,46629,1
Carolina,05150,POINT (-75.281494 6.723626),NORTE,5,2017,Suicidios,Poblacion total,3888,0
Caucasia,05154,POINT (-75.197397 7.989436),BAJO CAUCA,2,2017,Suicidios,Poblacion total,88188,5
Chigorodó,05172,POINT (-76.685044 7.672652),URABA,9,2017,Suicidios,Poblacion total,56044,0
Cisneros,05190,POINT (-75.087684 6.538526),NORDESTE,4,2017,Suicidios,Poblacion total,9747,0
Ciudad Bolívar,05101,POINT (-76.020994 5.850015),SUROESTE,8,2017,Suicidios,Poblacion total,25975,2
Cocorná,05197,POINT (-75.185273 6.057769),ORIENTE,7,2017,Suicidios,Poblacion total,15667,1
Concepción,05206,POINT (-75.259425 6.394975),ORIENTE,7,2017,Suicidios,Poblacion total,4833,0
Concordia,05209,POINT (-75.907256 6.046154),SUROESTE,8,2017,Suicidios,Poblacion total,21275,3
Copacabana,05212,POINT (-75.508181 6.346097),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,76210,6
Dabeiba,05234,POINT (-76.266682 7.001567),OCCIDENTE,6,2017,Suicidios,Poblacion total,22836,5
Donmatías,05237,POINT (-75.394608 6.486305),NORTE,5,2017,Suicidios,Poblacion total,18533,2
Ebéjico,05240,POINT (-75.768514 6.326468),OCCIDENTE,6,2017,Suicidios,Poblacion total,12177,2
El Bagre,05250,POINT (-74.812977 7.60005),BAJO CAUCA,2,2017,Suicidios,Poblacion total,50544,3
El Carmen de Viboral,05148,POINT (-75.335351 6.083283),ORIENTE,7,2017,Suicidios,Poblacion total,58120,1
El Peñol,05541,POINT (-75.161743 6.234274),ORIENTE,7,2017,Suicidios,Poblacion total,20694,0
El Retiro,05607,POINT (-75.502683 6.057336),ORIENTE,7,2017,Suicidios,Poblacion total,23017,4
El Santuario,05697,POINT (-75.265676 6.139528),ORIENTE,7,2017,Suicidios,Poblacion total,34862,0
Entrerríos,05264,POINT (-75.517037 6.567385),NORTE,5,2017,Suicidios,Poblacion total,10986,0
Envigado,05266,POINT (-75.587333 6.16996),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,223456,17
Fredonia,05282,POINT (-75.671749 5.927145),SUROESTE,8,2017,Suicidios,Poblacion total,24252,3
Frontino,05284,POINT (-76.128568 6.77975),OCCIDENTE,6,2017,Suicidios,Poblacion total,20820,0
Giraldo,05306,POINT (-75.953365 6.680421),OCCIDENTE,6,2017,Suicidios,Poblacion total,5460,0
Girardota,05308,POINT (-75.446101 6.377536),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,50456,5
Gómez Plata,05310,POINT (-75.219375 6.681523),NORTE,5,2017,Suicidios,Poblacion total,9676,0
Granada,05313,POINT (-75.18443 6.14432),ORIENTE,7,2017,Suicidios,Poblacion total,10397,0
Guadalupe,05315,POINT (-75.240458 6.814987),NORTE,5,2017,Suicidios,Poblacion total,6496,0
Guarne,05318,POINT (-75.442619 6.279958),ORIENTE,7,2017,Suicidios,Poblacion total,53835,4
Guatapé,05321,POINT (-75.161723 6.234276),ORIENTE,7,2017,Suicidios,Poblacion total,8203,1
Heliconia,05347,POINT (-75.733349 6.207128),OCCIDENTE,6,2017,Suicidios,Poblacion total,5526,0
Hispania,05353,POINT (-75.907416 5.799621),SUROESTE,8,2017,Suicidios,Poblacion total,5393,0
Itagüí,05360,POINT (-75.609585 6.172619),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,271038,19
Ituango,05361,POINT (-75.764081 7.172568),NORTE,5,2017,Suicidios,Poblacion total,26786,2
Jardín,05364,POINT (-75.819483 5.599097),SUROESTE,8,2017,Suicidios,Poblacion total,14459,1
Jericó,05368,POINT (-75.786118 5.791557),SUROESTE,8,2017,Suicidios,Poblacion total,13733,1
La Ceja,05376,POINT (-75.431681 6.030682),ORIENTE,7,2017,Suicidios,Poblacion total,63394,3
La Estrella,05380,POINT (-75.643382 6.157644),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,69836,4
La Pintada,05390,POINT (-75.606525 5.747143),SUROESTE,8,2017,Suicidios,Poblacion total,8256,1
La Unión,05400,POINT (-75.361241 5.973832),ORIENTE,7,2017,Suicidios,Poblacion total,21075,0
Liborina,05411,POINT (-75.811313 6.67786),OCCIDENTE,6,2017,Suicidios,Poblacion total,10007,1
Maceo,05425,POINT (-74.673429 6.530691),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,8188,2
Marinilla,05440,POINT (-75.334772 6.173718),ORIENTE,7,2017,Suicidios,Poblacion total,63234,6
Medellín,05001,POINT (-75.564739 6.253104),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,2385018,157
Montebello,05467,POINT (-75.524621 5.945694),SUROESTE,8,2017,Suicidios,Poblacion total,6779,0
Murindó,05475,POINT (-76.82131 6.981328),URABA,9,2017,Suicidios,Poblacion total,4808,0
Mutatá,05480,POINT (-76.436928 7.245319),URABA,9,2017,Suicidios,Poblacion total,13778,2
Nariño,05483,POINT (-75.176323 5.609727),ORIENTE,7,2017,Suicidios,Poblacion total,10254,0
Nechí,05495,POINT (-74.775013 8.095003),BAJO CAUCA,2,2017,Suicidios,Poblacion total,25165,1
Necoclí,05490,POINT (-76.786829 8.424299),URABA,9,2017,Suicidios,Poblacion total,41526,1
Olaya,05501,POINT (-75.81238 6.628142),OCCIDENTE,6,2017,Suicidios,Poblacion total,3100,0
Peque,05543,POINT (-75.908927 7.021696),OCCIDENTE,6,2017,Suicidios,Poblacion total,8023,0
Pueblorrico,05576,POINT (-75.841914 5.790844),SUROESTE,8,2017,Suicidios,Poblacion total,8618,0
Puerto Berrío,05579,POINT (-74.402022 6.490753),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,38721,3
Puerto Nare,05585,POINT (-74.581675 6.187952),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,14389,0
Puerto Triunfo,05591,POINT (-74.640079 5.87335),MAGDALENA MEDIO,3,2017,Suicidios,Poblacion total,17669,2
Remedios,05604,POINT (-74.69368 7.02808),NORDESTE,4,2017,Suicidios,Poblacion total,27869,2
Rionegro,05615,POINT (-75.373872 6.153548),ORIENTE,7,2017,Suicidios,Poblacion total,132301,16
Sabanalarga,05628,POINT (-75.818245 6.850482),OCCIDENTE,6,2017,Suicidios,Poblacion total,8941,0
Sabaneta,05631,POINT (-75.615491 6.15156),VALLE DE ABURRA,1,2017,Suicidios,Poblacion total,79983,3
Salgar,05642,POINT (-75.979184 5.963438),SUROESTE,8,2017,Suicidios,Poblacion total,18241,1
San Andrés de Cuerquia,05647,POINT (-75.67649 6.914739),NORTE,5,2017,Suicidios,Poblacion total,7243,0
San Carlos,05649,POINT (-74.992086 6.188726),ORIENTE,7,2017,Suicidios,Poblacion total,16496,0
San Francisco,05652,POINT (-75.102069 5.964854),ORIENTE,7,2017,Suicidios,Poblacion total,5602,0
San Jerónimo,05656,POINT (-75.72792 6.442677),OCCIDENTE,6,2017,Suicidios,Poblacion total,15123,3
San José de La Montaña,05658,POINT (-75.683472 6.848958),NORTE,5,2017,Suicidios,Poblacion total,3581,1
San Juan de Urabá,05659,POINT (-76.524538 8.766496),URABA,9,2017,Suicidios,Poblacion total,19687,1
San Luis,05660,POINT (-74.994436 6.042772),ORIENTE,7,2017,Suicidios,Poblacion total,13005,0
San Pedro de Los Milagros,05664,POINT (-75.555959 6.461815),NORTE,5,2017,Suicidios,Poblacion total,21564,1
San Pedro de Urabá,05665,POINT (-76.382921 8.277916),URABA,9,2017,Suicidios,Poblacion total,30431,3
San Rafael,05667,POINT (-75.028257 6.295426),ORIENTE,7,2017,Suicidios,Poblacion total,15747,1
San Roque,05670,POINT (-75.019485 6.485044),NORDESTE,4,2017,Suicidios,Poblacion total,21246,1
San Vicente,05674,POINT (-75.331782 6.282678),ORIENTE,7,2017,Suicidios,Poblacion total,21914,3
Santa Bárbara,05679,POINT (-75.568167 5.874215),SUROESTE,8,2017,Suicidios,Poblacion total,26627,1
Santa Fe de Antioquia,05042,POINT (-75.827742 6.556455),OCCIDENTE,6,2017,Suicidios,Poblacion total,25808,1
Santa Rosa de Osos,05686,POINT (-75.460696 6.648965),NORTE,5,2017,Suicidios,Poblacion total,35684,8
Santo Domingo,05690,POINT (-75.164398 6.471292),NORDESTE,4,2017,Suicidios,Poblacion total,12426,1
Segovia,05736,POINT (-75.164407 6.471289),NORDESTE,4,2017,Suicidios,Poblacion total,37171,7
Sonsón,05756,POINT (-75.31098 5.709254),ORIENTE,7,2017,Suicidios,Poblacion total,36145,3
Sopetrán,05761,POINT (-75.742487 6.500955),OCCIDENTE,6,2017,Suicidios,Poblacion total,14885,0
Támesis,05789,POINT (-75.712508 5.662788),SUROESTE,8,2017,Suicidios,Poblacion total,16395,5
Tarazá,05790,POINT (-75.39983 7.58049),BAJO CAUCA,2,2017,Suicidios,Poblacion total,26401,3
Tarso,05792,POINT (-75.82213 5.865469),SUROESTE,8,2017,Suicidios,Poblacion total,6133,1
Titiribí,05809,POINT (-75.793717 6.063419),SUROESTE,8,2017,Suicidios,Poblacion total,10865,0
Toledo,05819,POINT (-75.691555 7.01096),NORTE,5,2017,Suicidios,Poblacion total,5013,0
Turbo,05837,POINT (-76.728476 8.095151),URABA,9,2017,Suicidios,Poblacion total,122168,1
Uramita,05842,POINT (-76.266639 7.001396),OCCIDENTE,6,2017,Suicidios,Poblacion total,6912,0
Urrao,05847,POINT (-76.134557 6.317018),SUROESTE,8,2017,Suicidios,Poblacion total,29791,3
Valdivia,05854,POINT (-75.391627 7.292119),NORTE,5,2017,Suicidios,Poblacion total,13700,1
Valparaíso,05856,POINT (-75.62448 5.616356),SUROESTE,8,2017,Suicidios,Poblacion total,6556,0
Vegachí,05858,POINT (-74.798745 6.77151),NORDESTE,4,2017,Suicidios,Poblacion total,11779,0
Venecia,05861,POINT (-75.733897 5.963555),SUROESTE,8,2017,Suicidios,Poblacion total,11557,0
Vigía del Fuerte,05873,POINT (-76.896085 6.589081),URABA,9,2017,Suicidios,Poblacion total,8962,0
